room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
14990963,1360,94471222,Private room,,Frankfurt,,Niederrad,6,5.0,3,1.0,,75.0,,2017-06-22 15:04:10.410817,50.085807,8.644709,0101000020E6100000ADDF4C4C174A21404A6249B9FB0A4940
6857361,1360,2171169,Private room,,Frankfurt,,Bockenheim,14,4.5,2,1.0,,69.0,,2017-06-22 15:04:10.408463,50.11061,8.628559,0101000020E61000008236397CD2412140274EEE77280E4940
12179152,1360,65440094,Private room,,Frankfurt,,Sachsenhausen-N.,2,0.0,2,1.0,,64.0,,2017-06-22 15:04:10.400213,50.100571,8.686664,0101000020E61000005CAE7E6C925F214088F6B182DF0C4940
378833,1360,931894,Private room,,Frankfurt,,Bockenheim,20,5.0,2,1.0,,80.0,,2017-06-22 15:04:10.397246,50.124616,8.640376,0101000020E61000005E49F25CDF4721407847C66AF30F4940
13811043,1360,81266135,Private room,,Frankfurt,,Griesheim,1,0.0,3,1.0,,65.0,,2017-06-22 15:04:10.394639,50.090515,8.620407,0101000020E6100000406B7EFCA53D21401366DAFE950B4940
17106671,1360,114853257,Private room,,Frankfurt,,Bahnhofsviertel,0,0.0,2,1.0,,80.0,,2017-06-22 15:04:10.391214,50.108203,8.672616,0101000020E61000005D88D51F61582140202A8D98D90D4940
8100057,1360,37963668,Private room,,Frankfurt,,Gallus,12,5.0,2,1.0,,64.0,,2017-06-22 15:04:10.387570,50.102457,8.641904,0101000020E6100000DA571EA4A7482140861F9C4F1D0D4940
8518725,1360,3374818,Private room,,Frankfurt,,Bergen-Enkheim,3,5.0,2,1.0,,75.0,,2017-06-22 15:04:08.256064,50.143517,8.745367,0101000020E6100000070951BEA07D2140C4B5DAC35E124940
3735632,1360,18299303,Private room,,Frankfurt,,Westend-Süd,14,5.0,4,1.0,,69.0,,2017-06-22 15:04:08.253343,50.114214,8.655694,0101000020E6100000EA5DBC1FB74F2140675F79909E0E4940
14719610,1360,80461435,Private room,,Frankfurt,,Sachsenhausen-S.,9,5.0,1,1.0,,80.0,,2017-06-22 15:04:08.250707,50.083773,8.683127,0101000020E6100000790778D2C25D2140D7A4DB12B90A4940
2251795,1360,11500981,Private room,,Frankfurt,,Gallus,18,5.0,1,1.0,,79.0,,2017-06-22 15:04:08.245775,50.106806,8.651699,0101000020E6100000FCABC77DAB4D21401F82AAD1AB0D4940
7034011,1360,17092016,Private room,,Frankfurt,,Dornbusch,1,0.0,1,1.0,,69.0,,2017-06-22 15:04:08.242998,50.144235,8.673523,0101000020E61000002635B401D858214023F8DF4A76124940
18903947,1360,58973956,Private room,,Frankfurt,,Nieder-Eschbach,0,0.0,2,2.0,,80.0,,2017-06-22 15:04:08.235869,50.189813,8.667651,0101000020E61000008C48145AD655214086ADD9CA4B184940
8454820,1360,44505342,Private room,,Frankfurt,,Bornheim,2,0.0,1,1.0,,69.0,,2017-06-22 15:04:08.233375,50.129832,8.707685,0101000020E610000051BD35B0556A2140B5FCC0559E104940
11520784,1360,60732435,Private room,,Frankfurt,,Bornheim,4,5.0,2,1.0,,68.0,,2017-06-22 15:04:08.231210,50.127196,8.706776,0101000020E610000005323B8BDE6921404C1762F547104940
18818845,1360,74282029,Private room,,Frankfurt,,Nordend-West,0,0.0,1,1.0,,75.0,,2017-06-22 15:04:08.228425,50.120953,8.686514,0101000020E6100000077E54C37E5F214032AD4D637B0F4940
189809,1360,915845,Private room,,Frankfurt,,Bornheim,12,4.5,2,1.0,,69.0,,2017-06-22 15:04:08.219682,50.134035,8.712144,0101000020E6100000D3156C239E6C21407AC2120F28114940
16702775,1360,29424466,Private room,,Frankfurt,,Sachsenhausen-N.,4,4.5,2,1.0,,80.0,,2017-06-22 15:04:08.213344,50.100692,8.686554,0101000020E61000003FE08101845F2140037CB779E30C4940
5726576,1360,6642834,Private room,,Frankfurt,,Gallus,2,0.0,2,1.0,,64.0,,2017-06-22 15:04:08.203346,50.107236,8.651269,0101000020E610000018CC5F21734D2140187AC4E8B90D4940
12279119,1360,20205008,Private room,,Frankfurt,,Innenstadt,19,5.0,2,1.0,,64.0,,2017-06-22 15:04:06.293043,50.115755,8.673646,0101000020E61000009529E620E85821409BAC510FD10E4940
15113946,1360,32322222,Private room,,Frankfurt,,Bornheim,2,0.0,2,1.0,,69.0,,2017-06-22 15:04:06.290491,50.122366,8.713421,0101000020E61000002A8F6E84456D2140381268B0A90F4940
14021270,1360,20397073,Private room,,Frankfurt,,Bockenheim,3,4.5,2,1.0,,69.0,,2017-06-22 15:04:06.287543,50.126446,8.642694,0101000020E6100000BDAB1E300F492140E25AED612F104940
3844935,1360,8059477,Private room,,Frankfurt,,Nordend-West,0,0.0,2,1.0,,65.0,,2017-06-22 15:04:06.281674,50.126974,8.681016,0101000020E6100000001B1021AE5C21409DB81CAF40104940
19343958,1360,133438574,Private room,,Frankfurt,,Nieder-Eschbach,0,0.0,1,0.0,,64.0,,2017-06-22 15:04:04.366245,50.190159,8.667058,0101000020E610000002124DA08855214021054F2157184940
13559959,1360,78121742,Private room,,Frankfurt,,Innenstadt,7,5.0,2,1.0,,79.0,,2017-06-22 15:04:04.362869,50.115075,8.675062,0101000020E6100000728BF9B9A159214029CB10C7BA0E4940
4219986,1360,21866562,Private room,,Frankfurt,,Heddernheim,4,5.0,1,1.0,,68.0,,2017-06-22 15:04:04.359315,50.162899,8.641618,0101000020E6100000C30C8D27824821408BC6DADFD9144940
17406372,1360,96251316,Private room,,Frankfurt,,Innenstadt,3,5.0,1,1.0,,67.0,,2017-06-22 15:04:04.356233,50.114098,8.6909,0101000020E6100000E09C11A5BD612140FE4465C39A0E4940
186062,1360,893623,Private room,,Frankfurt,,Bahnhofsviertel,48,4.5,1,1.0,,76.0,,2017-06-22 15:04:04.353055,50.108021,8.667848,0101000020E6100000E4654D2CF0552140FF23D3A1D30D4940
15488706,1360,74080717,Private room,,Frankfurt,,Nordend-Ost,2,0.0,1,1.0,,65.0,,2017-06-22 15:04:04.349909,50.126905,8.692231,0101000020E6100000048E041A6C62214075594C6C3E104940
14277512,1360,86674755,Private room,,Frankfurt,,Ostend,5,5.0,2,1.0,,75.0,,2017-06-22 15:04:04.346836,50.111977,8.69709,0101000020E6100000BEBC00FBE8642140BD732843550E4940
4287131,1360,22255061,Private room,,Frankfurt,,Rödelheim,11,5.0,2,1.0,,79.0,,2017-06-22 15:04:04.338890,50.12391,8.61271,0101000020E610000044DD0720B5392140DDD26A48DC0F4940
7375330,1360,37971995,Private room,,Frankfurt,,Bockenheim,8,5.0,2,1.0,,68.0,,2017-06-22 15:04:04.335964,50.11716,8.636663,0101000020E6100000812557B1F84521401E335019FF0E4940
645321,1360,3162611,Private room,,Frankfurt,,Sachsenhausen-N.,9,5.0,2,1.0,,78.0,,2017-06-22 15:04:04.324817,50.102969,8.688617,0101000020E610000074F04C68926021403CC093162E0D4940
19310258,1360,18102156,Private room,,Frankfurt,,Sachsenhausen-N.,0,0.0,2,1.0,,69.0,,2017-06-22 15:04:04.322512,50.098858,8.6815,0101000020E6100000B0726891ED5C214057790261A70C4940
2236434,1360,11418022,Private room,,Frankfurt,,Sachsenhausen-S.,34,5.0,1,1.0,,68.0,,2017-06-22 15:04:04.319099,50.089418,8.673758,0101000020E610000034D6FECEF65821403DD68C0C720B4940
17813276,1360,60479347,Private room,,Frankfurt,,Nordend-Ost,0,0.0,2,1.0,,69.0,,2017-06-22 15:04:04.316586,50.125779,8.699226,0101000020E61000009A0645F30066214005C3B98619104940
8268758,1360,26248668,Private room,,Frankfurt,,Praunheim,4,5.0,1,1.0,,79.0,,2017-06-22 15:04:04.313110,50.144582,8.626348,0101000020E61000007CD45FAFB04021408ECBB8A981124940
18557587,1360,128384823,Private room,,Frankfurt,,Nordend-West,0,0.0,2,1.0,,80.0,,2017-06-22 15:04:04.310289,50.121874,8.684144,0101000020E61000005E82531F485E2140C91D3691990F4940
15053776,1360,95147003,Private room,,Frankfurt,,Niederrad,0,0.0,2,1.0,,69.0,,2017-06-22 15:04:02.183799,50.087794,8.643239,0101000020E61000000306499F564921407C6473D53C0B4940
16432102,1360,107737375,Private room,,Frankfurt,,Niederrad,0,0.0,1,0.0,,79.0,,2017-06-22 15:04:02.181572,50.082674,8.644122,0101000020E6100000AA44D95BCA492140601DC70F950A4940
7466646,1360,38165489,Private room,,Frankfurt,,Nordend-Ost,13,5.0,2,1.0,,80.0,,2017-06-22 15:04:02.178796,50.122146,8.691405,0101000020E6100000EE940ED6FF6121402AABE97AA20F4940
11131876,1360,11538617,Private room,,Frankfurt,,Innenstadt,0,0.0,2,1.0,,68.0,,2017-06-22 15:04:02.175558,50.112955,8.689858,0101000020E610000097C4591135612140B875374F750E4940
16255940,1360,8088725,Private room,,Frankfurt,,Gallus,7,4.0,3,1.0,,69.0,,2017-06-22 15:04:02.172502,50.107424,8.643876,0101000020E6100000CD5B751DAA4921401B67D311C00D4940
11999007,1360,64159363,Private room,,Frankfurt,,Bahnhofsviertel,2,0.0,1,1.0,,80.0,,2017-06-22 15:04:02.167014,50.10884,8.669474,0101000020E61000006B0BCF4BC5562140923F1878EE0D4940
10422318,1360,53678696,Private room,,Frankfurt,,Sachsenhausen-N.,10,5.0,4,1.0,,76.0,,2017-06-22 15:04:02.161920,50.105575,8.688639,0101000020E610000013807F4A956021403A234A7B830D4940
19422204,1360,104718,Private room,,Frankfurt,,Bockenheim,0,0.0,3,1.0,,64.0,,2017-06-22 15:04:02.159245,50.118682,8.646213,0101000020E610000006802A6EDC4A2140DB4FC6F8300F4940
17861975,1360,73238704,Private room,,Frankfurt,,Griesheim,0,0.0,3,1.0,,69.0,,2017-06-22 15:04:02.156027,50.103179,8.592472,0101000020E610000068976F7D582F214026512FF8340D4940
11844022,1360,63111706,Private room,,Frankfurt,,Westend-Süd,5,4.5,1,1.0,,80.0,,2017-06-22 15:04:02.152939,50.114793,8.656998,0101000020E61000002713B70A62502140A5677A89B10E4940
8820255,1360,27568640,Private room,,Frankfurt,,Griesheim,4,4.5,2,1.0,,75.0,,2017-06-22 15:04:02.148631,50.091036,8.61949,0101000020E6100000E96514CB2D3D21401C615111A70B4940
14735377,1360,6038296,Private room,,Frankfurt,,Westend-Süd,2,0.0,2,1.0,,64.0,,2017-06-22 15:04:02.144605,50.12211,8.668162,0101000020E610000023DC645419562140DD41EC4CA10F4940
8494822,1360,3156810,Private room,,Frankfurt,,Gallus,24,4.5,1,1.0,,79.0,,2017-06-22 15:04:02.142389,50.107278,8.661247,0101000020E6100000FE277FF78E52214047CA1649BB0D4940
14055696,1360,15963548,Private room,,Frankfurt,,Ostend,6,5.0,2,1.0,,64.0,,2017-06-22 15:04:00.183295,50.121269,8.708688,0101000020E6100000A3224E27D96A214062821ABE850F4940
4213530,1360,21866562,Private room,,Frankfurt,,Heddernheim,1,0.0,2,1.0,,68.0,,2017-06-22 15:04:00.180880,50.161374,8.643808,0101000020E61000006CCEC133A14921405D363AE7A7144940
17366050,1360,10963288,Private room,,Frankfurt,,Bornheim,2,0.0,2,1.0,,69.0,,2017-06-22 15:04:00.176064,50.132986,8.711906,0101000020E610000001A777F17E6C2140B6696CAF05114940
13580206,1360,78208319,Private room,,Frankfurt,,Nordend-Ost,3,4.5,2,1.0,,75.0,,2017-06-22 15:04:00.173736,50.117585,8.69536,0101000020E6100000A4E4D5390664214005C078060D0F4940
12288020,1360,3267584,Private room,,Frankfurt,,Heddernheim,2,0.0,2,1.0,,69.0,,2017-06-22 15:04:00.171578,50.166125,8.641112,0101000020E6100000742502D53F4821402506819543154940
16046133,1360,77232050,Private room,,Frankfurt,,Westend-Nord,4,4.0,2,1.0,,64.0,,2017-06-22 15:04:00.169199,50.124201,8.674162,0101000020E61000007369FCC22B592140B49080D1E50F4940
5796506,1360,9934783,Private room,,Frankfurt,,Dornbusch,5,4.5,2,1.0,,74.0,,2017-06-22 15:04:00.157961,50.150405,8.669086,0101000020E6100000446CB07092562140D313967840134940
16996602,1360,17886681,Private room,,Frankfurt,,Gallus,2,0.0,2,1.0,,69.0,,2017-06-22 15:04:00.152710,50.100593,8.63423,0101000020E6100000BF4868CBB9442140709A3E3BE00C4940
2107978,1360,5653079,Private room,,Frankfurt,,Nordend-West,45,5.0,3,1.0,,66.0,,2017-06-22 15:04:00.149599,50.126885,8.681621,0101000020E61000009C887E6DFD5C21402EAD86C43D104940
10333664,1360,14360555,Private room,,Frankfurt,,Altstadt,24,5.0,2,1.0,,65.0,,2017-06-22 15:04:00.147208,50.109007,8.681552,0101000020E6100000FA0B3D62F45C21407D04FEF0F30D4940
8186902,1360,18546106,Private room,,Frankfurt,,Westend-Nord,2,0.0,1,1.0,,80.0,,2017-06-22 15:04:00.144331,50.123271,8.673727,0101000020E610000048DDCEBEF2582140CAC51858C70F4940
15949157,1360,17732982,Private room,,Frankfurt,,Rödelheim,2,0.0,1,1.0,,67.0,,2017-06-22 15:04:00.141494,50.125042,8.604649,0101000020E6100000431EC18D943521402F50526001104940
1150280,1360,3438649,Private room,,Frankfurt,,Nordend-West,32,5.0,1,1.0,,64.0,,2017-06-22 15:04:00.137999,50.136051,8.684911,0101000020E6100000605793A7AC5E214047CB811E6A114940
17145222,1360,7243015,Private room,,Frankfurt,,Bockenheim,6,5.0,2,1.0,,80.0,,2017-06-22 15:04:00.135281,50.11355,8.625558,0101000020E610000099805F2349402140FB3A70CE880E4940
15448851,1360,73920015,Private room,,Frankfurt,,Nordend-West,5,5.0,2,1.0,,71.0,,2017-06-22 15:03:57.614805,50.122426,8.689472,0101000020E6100000F3035779026121400D17B9A7AB0F4940
10538576,1360,54339672,Private room,,Frankfurt,,Heddernheim,2,0.0,1,1.0,,68.0,,2017-06-22 15:03:57.611749,50.160469,8.640913,0101000020E61000009929ADBF25482140CB82893F8A144940
19100934,1360,133438574,Private room,,Frankfurt,,Nieder-Eschbach,0,0.0,6,3.0,,68.0,,2017-06-22 15:03:57.609266,50.19165,8.668467,0101000020E610000014E97E4E41562140A323B9FC87184940
8124811,1360,7478057,Private room,,Frankfurt,,Nordend-West,7,5.0,2,1.0,,64.0,,2017-06-22 15:03:57.602973,50.128254,8.688146,0101000020E610000016BF29AC5460214064CA87A06A104940
11429098,1360,58507952,Private room,,Frankfurt,,Nordend-Ost,15,5.0,2,1.0,,80.0,,2017-06-22 15:03:57.590169,50.129781,8.699076,0101000020E610000045D61A4AED6521403352EFA99C104940
8056157,1360,18128949,Private room,,Frankfurt,,Westend-Süd,80,5.0,1,1.0,,69.0,,2017-06-22 15:03:57.585699,50.113028,8.658359,0101000020E6100000F60D4C6E1451214022C495B3770E4940
4201247,1360,20424041,Private room,,Frankfurt,,Nordend-Ost,60,5.0,1,1.0,,68.0,,2017-06-22 15:03:57.583069,50.120528,8.69596,0101000020E6100000F8A57EDE546421404B2025766D0F4940
18339935,1360,75917635,Private room,,Frankfurt,,Bockenheim,5,5.0,2,1.0,,80.0,,2017-06-22 15:03:57.579653,50.111044,8.627507,0101000020E6100000AB05F69848412140613596B0360E4940
14804556,1360,10646192,Private room,,Frankfurt,,Sachsenhausen-S.,14,5.0,4,1.0,,69.0,,2017-06-22 15:03:57.573971,50.096015,8.699317,0101000020E6100000DC12B9E00C662140757632384A0C4940
8406768,1360,44286185,Private room,,Frankfurt,,Sachsenhausen-N.,6,5.0,1,1.0,,75.0,,2017-06-22 15:03:57.571176,50.102443,8.698533,0101000020E6100000815A0C1EA6652140215A2BDA1C0D4940
19385194,1360,78121742,Private room,,Frankfurt,,Innenstadt,0,0.0,2,1.0,,65.0,,2017-06-22 15:03:57.564768,50.114964,8.676412,0101000020E6100000703E75AC525A2140D21BEE23B70E4940
17732003,1360,952783,Private room,,Frankfurt,,Sachsenhausen-N.,3,5.0,1,1.0,,80.0,,2017-06-22 15:03:57.558070,50.101236,8.685631,0101000020E6100000603FC4060B5F2140C4961E4DF50C4940
16327972,1360,1535033,Private room,,Frankfurt,,Ostend,13,5.0,2,1.0,,64.0,,2017-06-22 15:03:57.551906,50.120261,8.700552,0101000020E6100000774B72C0AE662140FCFD62B6640F4940
15319755,1360,93511773,Private room,,Frankfurt,,Eschersheim,1,0.0,2,1.0,,64.0,,2017-06-22 15:03:57.548656,50.160194,8.664622,0101000020E61000007B67B45549542140F981AB3C81144940
3892230,1360,4676342,Private room,,Frankfurt,,Nordend-Ost,121,5.0,2,1.0,,80.0,,2017-06-22 15:03:55.640303,50.12555,8.692803,0101000020E610000031242713B7622140A301BC0512104940
18548421,1360,128760299,Private room,,Frankfurt,,Gallus,5,5.0,2,1.0,,71.0,,2017-06-22 15:03:55.635160,50.108148,8.639367,0101000020E61000008448861C5B4721405C902DCBD70D4940
1165310,1360,3254854,Private room,,Frankfurt,,Westend-Nord,39,5.0,1,1.0,,75.0,,2017-06-22 15:03:55.631554,50.123937,8.658935,0101000020E61000002861A6ED5F512140D6E1E82ADD0F4940
16298985,1360,106628788,Private room,,Frankfurt,,Bahnhofsviertel,8,4.5,3,1.0,,80.0,,2017-06-22 15:03:55.628161,50.106207,8.668284,0101000020E610000050E10852295621409ACDE330980D4940
8610192,1360,30336075,Private room,,Frankfurt,,Bahnhofsviertel,190,4.5,2,1.0,,64.0,,2017-06-22 15:03:55.624886,50.104695,8.670716,0101000020E6100000D1CE691668572140018750A5660D4940
13091175,1360,950825,Private room,,Frankfurt,,Westend-Süd,5,5.0,1,1.0,,69.0,,2017-06-22 15:03:55.621951,50.11506,8.658294,0101000020E6100000594E42E90B512140F4893C49BA0E4940
567031,1360,2789215,Private room,,Frankfurt,,Preungesheim,95,5.0,2,1.0,,75.0,,2017-06-22 15:03:55.618575,50.15274,8.690141,0101000020E6100000EA4141295A6121404165FCFB8C134940
12316567,1360,25281361,Private room,,Frankfurt,,Sachsenhausen-N.,37,5.0,2,1.0,,64.0,,2017-06-22 15:03:55.615263,50.099048,8.680155,0101000020E6100000F86BB2463D5C2140FB5DD89AAD0C4940
15459341,1360,99187573,Private room,,Frankfurt,,Bockenheim,9,5.0,2,1.0,,64.0,,2017-06-22 15:03:55.611782,50.115883,8.643412,0101000020E610000039B5334C6D492140C8940F41D50E4940
5635257,1360,29204659,Private room,,Frankfurt,,Nordend-West,71,5.0,2,1.0,,64.0,,2017-06-22 15:03:55.606582,50.136492,8.683287,0101000020E61000005C902DCBD75D21403315E29178114940
18327550,1360,96251316,Private room,,Frankfurt,,Innenstadt,1,0.0,2,1.0,,75.0,,2017-06-22 15:03:55.602903,50.114599,8.69181,0101000020E61000006E179AEB34622140C093162EAB0E4940
9835868,1360,21953008,Private room,,Frankfurt,,Sachsenhausen-N.,116,5.0,2,1.0,,65.0,,2017-06-22 15:03:55.598614,50.103077,8.679416,0101000020E61000001EC2F869DC5B214022FC8BA0310D4940
15095580,1360,8088725,Private room,,Frankfurt,,Gallus,15,4.5,5,1.0,,69.0,,2017-06-22 15:03:55.594736,50.104834,8.644941,0101000020E6100000F6B2EDB4354A214022C154336B0D4940
8840091,1360,46295854,Private room,,Frankfurt,,Nordend-West,13,5.0,1,1.0,,71.0,,2017-06-22 15:03:55.590713,50.124845,8.678929,0101000020E6100000AA9CF6949C5B2140D908C4EBFA0F4940
15765193,1360,873475,Private room,,Frankfurt,,Gallus,12,5.0,2,1.0,,74.0,,2017-06-22 15:03:55.587588,50.107433,8.642081,0101000020E610000015C440D7BE4821406EC1525DC00D4940
14571448,1360,41179501,Private room,,Frankfurt,,Westend-Süd,23,5.0,2,1.0,,65.0,,2017-06-22 15:03:55.584076,50.113522,8.655231,0101000020E610000098A608707A4F214032B08EE3870E4940
15183758,1360,72058323,Private room,,Frankfurt,,Bahnhofsviertel,30,5.0,2,1.0,,78.0,,2017-06-22 15:03:55.580982,50.10785,8.666191,0101000020E610000071C79BFC16552140D26F5F07CE0D4940
17724241,1360,43987057,Private room,,Frankfurt,,Gallus,17,5.0,8,3.0,,68.0,,2017-06-22 15:03:55.577613,50.102675,8.634301,0101000020E6100000E4A3C519C3442140F38E5374240D4940
3076935,1360,5226754,Private room,,Frankfurt,,Bockenheim,0,0.0,2,1.0,,57.0,,2017-06-22 15:03:53.725262,50.122422,8.645809,0101000020E6100000C8EC2C7AA74A2140CC272B86AB0F4940
16575312,1360,5139931,Private room,,Frankfurt,,Bockenheim,2,0.0,2,1.0,,49.0,,2017-06-22 15:03:53.721250,50.117932,8.646081,0101000020E61000004B22FB20CB4A214071935165180F4940
16706419,1360,28847562,Private room,,Frankfurt,,Gallus,0,0.0,1,1.0,,57.0,,2017-06-22 15:03:53.718219,50.107637,8.639305,0101000020E6100000AC5626FC52472140766B990CC70D4940
9456818,1360,43273074,Private room,,Frankfurt,,Höchst,13,5.0,2,1.0,,46.0,,2017-06-22 15:03:53.708955,50.102996,8.54627,0101000020E6100000649291B3B017214035CF11F92E0D4940
8880280,1360,46469884,Private room,,Frankfurt,,Zeilsheim,32,5.0,2,1.0,,45.0,,2017-06-22 15:03:47.666749,50.091332,8.499682,0101000020E6100000BCCCB051D6FF2040058A58C4B00B4940
10396733,1360,29389561,Private room,,Frankfurt,,Innenstadt,0,0.0,2,1.0,,52.0,,2017-06-22 15:03:28.424298,50.113844,8.675252,0101000020E6100000001E51A1BA592140446CB070920E4940
3218541,1360,16298982,Private room,,Frankfurt,,Bockenheim,9,4.0,1,1.0,,58.0,,2017-06-22 15:03:18.052776,50.122804,8.63614,0101000020E6100000D95A5F24B4452140B4E89D0AB80F4940
8648938,1360,3522465,Private room,,Frankfurt,,Gallus,10,5.0,1,1.0,,57.0,,2017-06-22 15:03:18.047236,50.099715,8.63035,0101000020E61000003411363CBD422140D8F50B76C30C4940
12371818,1360,46688540,Private room,,Frankfurt,,Gutleutviertel,7,4.5,2,1.0,,46.0,,2017-06-22 15:03:18.044356,50.103594,8.664301,0101000020E61000007366BB421F542140EA077591420D4940
1647402,1360,8741875,Private room,,Frankfurt,,Fechenheim,8,4.0,2,1.0,,58.0,,2017-06-22 15:01:57.303057,50.119908,8.772577,0101000020E6100000994869368F8B2140AF433525590F4940
5542119,1360,28737686,Private room,,Frankfurt,,Sachsenhausen-N.,2,0.0,1,1.0,,52.0,,2017-06-22 15:01:56.015165,50.101046,8.691199,0101000020E6100000490ED8D5E461214020B24813EF0C4940
15394771,1360,87204153,Private room,,Frankfurt,,Sachsenhausen-N.,2,0.0,1,1.0,,58.0,,2017-06-22 15:01:49.798609,50.104273,8.687439,0101000020E610000069FD2D01F85F21408B6D52D1580D4940
13877516,1360,38668730,Private room,,Frankfurt,,Rödelheim,0,0.0,2,1.0,,44.0,,2017-06-22 15:01:30.431876,50.131918,8.618257,0101000020E6100000D00B772E8C3C21407AE063B0E2104940
2544431,1360,4654531,Private room,,Frankfurt,,Sossenheim,16,4.5,1,1.0,,45.0,,2017-06-22 15:01:27.707584,50.115116,8.558437,0101000020E6100000B1C05774EB1D2140889FFF1EBC0E4940
9061134,1360,47266646,Private room,,Frankfurt,,Unterliederbach,17,5.0,3,1.0,,45.0,,2017-06-22 15:01:23.885252,50.113859,8.541871,0101000020E6100000384D9F1D7015214079AD84EE920E4940
3528207,1360,4654531,Private room,,Frankfurt,,Sossenheim,7,4.5,3,1.0,,45.0,,2017-06-22 15:01:23.873711,50.116543,8.559902,0101000020E610000013EE9579AB1E2140F3C98AE1EA0E4940
243969,1360,1280134,Private room,,Frankfurt,,Sossenheim,22,4.5,3,2.0,,58.0,,2017-06-22 15:01:23.863430,50.11296,8.553431,0101000020E6100000662FDB4E5B1B2140CAE02879750E4940
16383458,1360,65849009,Private room,,Frankfurt,,Gallus,0,0.0,2,1.0,,58.0,,2017-06-22 15:01:20.958338,50.10676,8.648833,0101000020E61000009221C7D6334C2140AF42CA4FAA0D4940
14149529,1360,76422506,Private room,,Frankfurt,,Bahnhofsviertel,23,4.5,3,1.0,,56.0,,2017-06-22 15:01:20.949760,50.105186,8.668146,0101000020E61000000CE8853B17562140A0FF1EBC760D4940
10951218,1360,19523308,Private room,,Frankfurt,,Bockenheim,25,4.5,2,1.0,,46.0,,2017-06-22 15:01:20.947523,50.117427,8.649125,0101000020E61000003108AC1C5A4C21406D5512D9070F4940
15192677,1360,96458874,Private room,,Frankfurt,,Schwanheim,4,4.5,2,1.0,,45.0,,2017-06-22 15:01:20.943011,50.077727,8.600101,0101000020E61000000398327040332140138255F5F2094940
14309049,1360,39534791,Private room,,Frankfurt,,Bockenheim,3,4.5,2,1.0,,46.0,,2017-06-22 15:01:20.932236,50.123612,8.642363,0101000020E610000026529ACDE348214053B29C84D20F4940
12407202,1360,67094918,Private room,,Frankfurt,,Bockenheim,0,0.0,1,1.0,,58.0,,2017-06-22 15:01:20.929269,50.120495,8.645979,0101000020E61000003ACE6DC2BD4A21406F2A52616C0F4940
14778439,1360,10853703,Private room,,Frankfurt,,Westend-Süd,1,0.0,2,1.0,,58.0,,2017-06-22 15:01:20.923247,50.118548,8.650495,0101000020E61000004C6C3EAE0D4D2140CB80B3942C0F4940
7122457,1360,12894669,Private room,,Frankfurt,,Gutleutviertel,0,0.0,2,1.0,,46.0,,2017-06-22 15:01:19.509779,50.103451,8.663589,0101000020E61000007FF8F9EFC153214087DEE2E13D0D4940
14035655,1360,22161600,Private room,,Frankfurt,,Sachsenhausen-S.,14,4.0,2,1.0,,50.0,,2017-06-22 15:01:09.406462,50.083643,8.662061,0101000020E610000003EACDA8F952214009C556D0B40A4940
19359187,1360,135678097,Private room,,Frankfurt,,Niederrad,0,0.0,2,1.0,,45.0,,2017-06-22 15:01:07.241089,50.079753,8.640377,0101000020E6100000A038807EDF4721400261A758350A4940
16585911,1360,23414189,Private room,,Frankfurt,,Ostend,1,0.0,2,1.0,,52.0,,2017-06-22 15:01:03.857152,50.122246,8.702239,0101000020E610000095F3C5DE8B6721408D08C6C1A50F4940
8928978,1360,46688540,Private room,,Frankfurt,,Gutleutviertel,5,5.0,2,1.0,,45.0,,2017-06-22 15:01:03.851923,50.102118,8.664318,0101000020E6100000CB49287D215421409D2ADF33120D4940
14025034,1360,3380105,Private room,,Frankfurt,,Sachsenhausen-N.,0,0.0,1,1.0,,45.0,,2017-06-22 15:01:03.847211,50.106282,8.689468,0101000020E6100000ED461FF301612140A51309A69A0D4940
12419405,1360,6038296,Private room,,Frankfurt,,Westend-Süd,0,0.0,1,1.0,,44.0,,2017-06-22 15:01:02.452982,50.121568,8.667827,0101000020E610000087C5A86BED552140BD1E4C8A8F0F4940
15748922,1360,101790455,Private room,,Frankfurt,,Sachsenhausen-S.,4,5.0,2,1.0,,52.0,,2017-06-22 15:01:02.438813,50.092577,8.680913,0101000020E6100000AED7F4A0A05C21404FAE2990D90B4940
6334130,1360,5827313,Private room,,Frankfurt,,Ostend,0,0.0,1,1.0,,46.0,,2017-06-22 15:01:02.436018,50.112872,8.697685,0101000020E6100000CCD1E3F7366521402B51F696720E4940
15177718,1360,5291061,Private room,,Frankfurt,,Innenstadt,0,0.0,1,1.0,,48.0,,2017-06-22 15:01:02.431344,50.113652,8.68921,0101000020E6100000FE261422E0602140009013268C0E4940
1016772,1360,5595029,Private room,,Frankfurt,,Nordend-West,20,5.0,1,1.0,,44.0,,2017-06-22 15:01:02.428806,50.126395,8.688352,0101000020E6100000BB4560AC6F60214060B01BB62D104940
446046,1360,2215116,Private room,,Frankfurt,,Sachsenhausen-S.,4,4.0,2,1.0,,57.0,,2017-06-22 15:00:57.245907,50.091812,8.695412,0101000020E6100000ED7DAA0A0D642140AFB0E07EC00B4940
14726630,1360,11522122,Private room,,Frankfurt,,Sachsenhausen-S.,8,5.0,1,1.0,,52.0,,2017-06-22 15:00:46.323872,50.094608,8.682281,0101000020E6100000465D6BEF535D214051F86C1D1C0C4940
